Customer Id,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,clustering_coefficient,community_id,is_fraud
5170,0.0004333381482016,6.492519493646553e-07,0.2966191177302879,0.0064995091216677,0.4100072585226549,9,1
5171,0.000288892098801,2.42455005021244e-07,0.2883637286873254,0.0036272563401505,0.2533577488390939,23,0
5172,0.000192594732534,1.4912672701875828e-07,0.293645199047747,0.0041575365645689,0.3846604596886269,7,0
5173,0.0006740815638692,1.945541042865561e-06,0.2980451711809143,0.0086161508473425,0.4203945650079795,23,0
5174,0.000288892098801,7.22790297288596e-07,0.2941328274820347,0.0047133500477972,0.3528687396220255,23,0
5175,0.0004814868313351,9.08826692222395e-07,0.2979258098788795,0.0085136465886198,0.5618884158056396,7,0
5176,0.0003370407819346,6.069424700007592e-07,0.2948790024050904,0.0049954555455365,0.3479227946082892,3,0
5177,0.000288892098801,5.032675924760174e-07,0.2928360680473792,0.0044483938999288,0.3253524908314113,5,0
5178,0.0003370407819346,3.758048260929944e-07,0.2949491504510198,0.0055213902807174,0.3939946200212118,11,0
5179,0.0003370407819346,7.554744623014218e-07,0.2958170619005734,0.0057866567751045,0.4237064895394561,5,0
5180,0.0002407434156675,2.1349738940771545e-07,0.2933672794650848,0.0045805258590263,0.3783087842551763,9,0
5181,0.0003851894650681,6.110182299676432e-07,0.2973542038802311,0.0069304360071346,0.4994544743649961,9,0
5182,0.0003370407819346,4.836130253604438e-07,0.2969743502066116,0.0068046371756531,0.5384454333319743,1,0
5183,0.0004333381482016,7.556512344166994e-07,0.2969743502066116,0.0066428170583516,0.4238238544338508,26,0
5184,0.0003370407819346,4.607077552079205e-07,0.2967611086913843,0.0066295073002425,0.5146174045773385,26,0
5185,0.0004333381482016,1.1046327790440603e-06,0.2969506415725539,0.0066953205386758,0.4306417269550702,23,0
5186,0.0005296355144686,1.4016605135508377e-06,0.2974255346503927,0.0070003684512417,0.3910869081775378,3,0
5187,0.0003851894650681,5.941999799019485e-07,0.2973066690382712,0.0074523381529118,0.5519930501838048,1,0
5188,9.62973662670326e-05,1.995381788061573e-08,0.2709106872787917,0.0019597823124205,0.2073276769309124,8,0
5189,0.000288892098801,3.025217587550153e-07,0.2953003918972539,0.0056047883491946,0.4482120480393692,11,0
5190,0.0005777841976021,1.560576583010789e-06,0.2979735429254034,0.0085552971781259,0.4795985450949856,3,0
5191,0.0004333381482016,1.4374468598273774e-06,0.2976635512434227,0.0076917236456338,0.5282197558001361,8,0
5192,0.0003851894650681,2.775864170708202e-06,0.2965954657792689,0.0066132367491223,0.4632398154376006,9,0
5193,0.0003851894650681,6.079956161561911e-07,0.2975206955957296,0.0075182572364051,0.5608112912381278,7,0
5194,0.0002407434156675,2.191008117239253e-07,0.2937379559612896,0.0046960820523004,0.3923564873746947,9,0
5195,0.0001444460494005,8.159415179893847e-08,0.2903218651528107,0.0031596729832566,0.309636078747977,3,0
5196,0.0004333381482016,6.47948730745813e-07,0.2966664329508542,0.006496130682213,0.4098393613429686,3,0
5197,0.0004333381482016,7.009935290585057e-07,0.2973304345593773,0.0074863286773475,0.5044931539168779,26,1
5198,0.0005296355144686,2.369057645811132e-06,0.2974493191793531,0.0076388698350045,0.439984170126597,1,0
5199,0.0004333381482016,7.684849239739889e-07,0.2977112002831608,0.0077531232534677,0.5351036747570495,7,0
5200,0.0003851894650681,1.5896078350902869e-06,0.2960996446694643,0.0058417572331189,0.3903567261841779,23,1
5201,0.000288892098801,3.424163315046895e-07,0.2963827678356821,0.0057971305062251,0.4730702518699733,1,0
5202,0.0003370407819346,4.832206460342302e-07,0.2971878983970766,0.0067575524070709,0.5312421239489711,1,1
5203,0.0004333381482016,7.552446824777262e-07,0.2976159174538175,0.0076879428735818,0.528064409057756,26,0
5204,0.0003851894650681,6.417612749565213e-07,0.2976635512434227,0.0077194711381792,0.5869690990989501,8,1
5205,0.0001444460494005,6.603236412425906e-08,0.2867851762789368,0.0029934148525896,0.2873040804587761,23,0
5206,0.0005296355144686,1.1842388766800948e-06,0.2972116449331051,0.0075059128264158,0.4273666194659327,5,0
5207,0.0004333381482016,8.498057693090587e-07,0.2973542038802311,0.007595841347623,0.5177896609977086,1,0
5208,0.0002407434156675,1.885941746612914e-07,0.2900728173077915,0.0037084793414333,0.2889426242794636,3,0
5209,0.0003370407819346,8.605640753735406e-07,0.2956054785295884,0.0051419247374806,0.3635999248586405,26,0
5210,0.0002407434156675,1.848333837028852e-07,0.2900954403632671,0.003754980063263,0.2943739398791628,23,0
5211,0.0005777841976021,3.1022224658612697e-06,0.2976873738565674,0.0077563818069066,0.4175097472523671,7,0
5212,0.0004333381482016,1.1710144439588496e-06,0.2976873738565674,0.0077264998281179,0.5323725000434094,9,0
5213,0.0004333381482016,3.1045714993692364e-06,0.2976873738565674,0.0077272108433407,0.532456516826597,8,0
5214,0.0003370407819346,6.40862601257506e-07,0.2965718175998892,0.0060136401580979,0.4507098238745598,3,0
5215,9.62973662670326e-05,2.178618940012553e-08,0.2660660755606446,0.0018767526936343,0.1997339595963213,8,0
5216,0.0005296355144686,5.525715326763136e-06,0.2979496744903725,0.0085149273869869,0.5156316644553779,5,0
5217,0.0005296355144686,1.3437035021488954e-06,0.2977350305241183,0.0077925151132099,0.4537065162529223,8,1
5218,0.0004814868313351,1.479399273592848e-06,0.2976397324428111,0.007718658348471,0.4855424985718026,26,0
5219,0.0003370407819346,4.442361473755923e-07,0.2964300076775431,0.0058391828478462,0.4296559546937547,1,0
5220,0.0004814868313351,9.739702641909136e-07,0.2979496744903725,0.0085133709928973,0.5618297539529983,1,1
5221,0.000288892098801,3.482337770653284e-07,0.2961232176051119,0.0058455224256059,0.4791293008065167,23,0
5222,0.0003851894650681,5.658114015572985e-07,0.2970454988290856,0.0066505591176323,0.4668587972259045,8,0
5223,0.0005296355144686,1.25330200552834e-06,0.2975206955957296,0.0074746578158844,0.4237570590813073,5,0
5224,0.0003370407819346,1.0108922935761197e-06,0.2943656011663351,0.0048200592138869,0.3314104767777458,1,0
5225,0.0003370407819346,4.43631480533094e-07,0.296548173191247,0.0065375041903858,0.5030822216053387,5,0
5226,0.0001444460494005,7.000429510848084e-08,0.2865200844506093,0.0029638154037422,0.2824968150864242,7,0
5227,0.0004333381482016,1.3233698322039585e-06,0.2974968996511086,0.0076485939588361,0.5233651136907237,7,0
5228,0.000192594732534,3.384717366021865e-07,0.2858375268068708,0.0028704295224689,0.2400740617402665,11,0
5229,0.0004814868313351,9.372850739751736e-07,0.2979258098788795,0.0085102394962585,0.5615786275480483,8,0
5230,0.0004333381482016,1.0922077571790536e-06,0.2971404167069668,0.0069225737423641,0.453457721468987,5,0
5231,0.0003851894650681,6.417612749565213e-07,0.2976635512434227,0.0077194711381792,0.58696909909895,1,0
5232,0.0002407434156675,2.1356464989649762e-07,0.294225892765212,0.0048052375418276,0.407744701019929,1,0
5233,0.0003851894650681,4.401977543678285e-07,0.2943423072198948,0.0048532520527442,0.3057935037228415,1,1
5234,0.0005296355144686,1.7353891045562482e-06,0.2972116449331051,0.0069604530079615,0.3876760843282104,7,0
5235,0.000192594732534,1.3717275516325156e-07,0.2916878714192135,0.0039257341348505,0.3512216570202052,26,0
5236,0.0004333381482016,6.414414720549041e-07,0.2966427734538489,0.0065292165427458,0.4135184355339175,1,0
5237,0.0004333381482016,2.7720657632130043e-06,0.297069222613035,0.0068331936228854,0.4449234091307353,26,0
5238,0.0004814868313351,9.070696827989926e-07,0.2979258098788795,0.0085135164753681,0.5618427376269461,23,0
5239,0.0003370407819346,4.337294874167977e-07,0.2960525100555405,0.0058761890656513,0.4347595966600195,5,0
5241,0.0003370407819346,4.761892180298178e-07,0.2970929501867261,0.0068571201108726,0.5448159779271435,5,0
5242,0.0004333381482016,7.840198266224691e-07,0.2979019490900056,0.0084801759675134,0.6137354002651074,26,0
5243,0.0002407434156675,2.2881107328849174e-07,0.2948322555752862,0.0049803674172382,0.431648842206452,7,0
5244,0.0004333381482016,7.8417666195486e-07,0.2979019490900056,0.0084801759675134,0.6137354002651074,8,0
5245,0.0004333381482016,7.061744708145674e-07,0.2974731075126208,0.0076530006198026,0.5238934399829157,7,0
5246,0.0004814868313351,1.2882754415140158e-06,0.2969743502066116,0.00683402369479,0.4085330837079079,26,0
5247,0.000288892098801,3.197089423122937e-07,0.2953707405969833,0.0055487899914913,0.4396476520370357,26,0
5248,0.000288892098801,3.1621371259258744e-07,0.2956289728451606,0.0055921235442929,0.4461026621683159,8,0
5249,0.0004333381482016,1.7460517531444758e-06,0.2977112002831608,0.0075146130432443,0.5075510129930437,23,0
5250,0.0004814868313351,9.372850739751736e-07,0.2979258098788795,0.0085102394962585,0.5615786275480483,1,0
5251,0.0004333381482016,1.0403267813206624e-06,0.2967374340915685,0.0067713041166318,0.4386251630440362,11,1
5252,0.0002407434156675,1.965827967423352e-07,0.2913679881198348,0.0038352313502364,0.3028559338002291,11,0
5253,0.0003370407819346,4.7357173384186e-07,0.2969269367237017,0.006638753829428,0.5142454959265759,9,0
5254,0.0004333381482016,1.0071098290762593e-06,0.2966664329508542,0.0066422483617993,0.426088940303458,7,0
5255,0.0001444460494005,6.354278332800289e-08,0.2823871649208784,0.0027655026297969,0.2594091127715595,3,0
5256,0.0004333381482016,1.572917031637791e-06,0.2968321551622225,0.0067690873563487,0.4383490949917856,7,1
5257,0.0005296355144686,9.56412419241818e-07,0.2976159174538175,0.0076176884678122,0.437552851014571,5,1
5258,0.0002407434156675,1.756343640792598e-07,0.2904805729275916,0.0037245000588616,0.2916327679673374,1,0
5259,0.0003370407819346,6.408564359785493e-07,0.2963827678356821,0.0059047321332212,0.4374730178836384,23,0
5260,0.0004333381482016,1.367157647149295e-06,0.2977112002831608,0.007750543998927,0.5347830371921255,23,0
5261,0.000288892098801,3.424163315046895e-07,0.2963827678356821,0.0057971305062251,0.4730702518699733,23,0
5262,0.0003370407819346,4.746034389787791e-07,0.2968795383779879,0.0067425111523179,0.5303153022872638,1,0
5263,0.0004333381482016,7.274166425949113e-07,0.2976873738565674,0.0075160954358028,0.507662452104911,1,0
5264,0.0004814868313351,1.3921519768108562e-06,0.2976397324428111,0.0076950605265949,0.4834061486372681,9,0
5265,0.0003370407819346,4.213865859444298e-07,0.2958405898622294,0.0056120797858183,0.4028731654583597,8,0
5266,0.0004333381482016,7.574637934463396e-07,0.2976873738565674,0.0077524728880808,0.535033798080528,26,0
5267,0.0004814868313351,8.240032274739516e-07,0.2972116449331051,0.0074918341099323,0.4621621944694236,9,0
5268,0.0005777841976021,2.723687581825885e-06,0.2979974151848911,0.008547847937599,0.4790022391912527,8,0
5269,0.0001444460494005,5.4731119400992654e-08,0.2813405745660548,0.0026642529907547,0.2486611206942399,11,0
5270,0.0004814868313351,1.2842089682912284e-06,0.2974968996511086,0.0076824352070035,0.481887452267019,26,0
5271,0.0006259328807357,2.4695583051908843e-06,0.2980690549192893,0.0085868149219933,0.4478973750410758,7,1
5272,0.0003851894650681,1.2813584305116067e-06,0.2959818362646463,0.0057809645191954,0.3842276206233817,7,0
5274,0.000288892098801,6.802327238339105e-07,0.2840693246019406,0.0029042849230068,0.1988818718981186,5,1
5275,0.0003370407819346,7.192478717251253e-07,0.2954411228227014,0.0056083263597025,0.4028398045049189,26,0
5276,0.0004814868313351,1.338011867659308e-06,0.2977112002831608,0.0077839734327451,0.4919275761418579,1,0
5277,0.0002407434156675,2.425621529419981e-07,0.2955585010995479,0.0051194552956772,0.4502029498693525,7,0
5278,0.000192594732534,1.273540353146548e-07,0.292031383868871,0.0038904035793015,0.3486138181227904,26,0
5279,0.0005296355144686,2.251337980187356e-06,0.2979735429254034,0.0085440129653834,0.5182228023981564,3,0
5280,0.0004333381482016,1.1787141641485825e-06,0.2976873738565674,0.0077264270575207,0.5323869451212376,26,1
5281,0.000288892098801,3.189451577600686e-07,0.2957465004641656,0.0057410722465724,0.4667795341461781,7,0
5282,0.0003851894650681,8.74787447971163e-07,0.2964536332460198,0.0058610173633333,0.3921217911852286,23,0
5283,0.0006259328807357,2.8166102936335872e-06,0.2979974151848911,0.0085830993063021,0.4476360229645847,3,0
5284,0.0004333381482016,6.861775936804084e-07,0.2970929501867261,0.0068583030338101,0.4471637140788151,26,0
5285,0.000288892098801,3.309611253244789e-07,0.2955350179832998,0.0050670300356941,0.3942201516513889,8,0
5286,0.0004333381482016,7.409858976729546e-07,0.2976873738565674,0.0075159645014896,0.5077326589508647,7,1
5287,0.0003370407819346,4.368433227553494e-07,0.2955350179832998,0.0056087804846614,0.4040565770239117,11,0
5288,0.0005777841976021,2.381063520382189e-06,0.2979974151848911,0.008577822344443,0.4814347615058239,9,0
5289,0.0004333381482016,1.0614242878419385e-06,0.2974731075126208,0.0076257634403693,0.5210632656742243,5,1
5290,0.0002407434156675,2.113672384883121e-07,0.2927438797684409,0.0040224713999333,0.3246384159565652,1,0
5291,0.000288892098801,3.287592079867993e-07,0.2948556271373611,0.0048840677743955,0.3721112286867122,7,0
5292,0.000288892098801,3.4152039365563415e-07,0.2962175468931919,0.0059422861483465,0.4933461932217994,7,1
5293,0.0006259328807357,3.347483702816857e-06,0.2977827024527908,0.0077445205628289,0.3879863538072779,9,0
5294,0.000288892098801,3.331978624669691e-07,0.2959111962082586,0.0057764028021214,0.4689726366121236,3,0
5295,0.000288892098801,3.253220265701364e-07,0.2954880629438998,0.0051029748858981,0.3987825466046514,26,0
5296,0.0006259328807357,2.434560268890165e-06,0.2980212912697549,0.0085583333153969,0.4458087629338844,9,0
5297,0.0004333381482016,7.542280623527849e-07,0.2975921062755269,0.0076890147660957,0.5282210015861729,1,0
5298,0.0004814868313351,1.3134840323597257e-06,0.2971166815510672,0.0067919102478906,0.4041728600653499,7,0
5299,0.0003370407819346,4.6777389313977764e-07,0.2967137632688107,0.0059301719443658,0.4399810034473703,8,0
5300,0.0004333381482016,7.840198266224691e-07,0.2979019490900056,0.0084801759675134,0.6137354002651074,7,0
5301,0.0005296355144686,8.995100338928579e-07,0.2969032356591484,0.0067948516253256,0.3734528465826261,26,0
5302,0.0004814868313351,1.6735488989793832e-06,0.2979974151848911,0.0085145544983031,0.5618099331825437,3,0
5303,0.000288892098801,2.828219073897331e-07,0.2941560882829427,0.0048610717641258,0.3710952347505209,26,0
5304,0.0003370407819346,7.164816191371345e-07,0.2959582858320982,0.0057880249980551,0.4251883548726643,9,0
5305,0.0003370407819346,4.36227482234264e-07,0.2966191177302879,0.0065899871256052,0.5093463588644601,8,0
5306,0.0003370407819346,7.890707976047265e-07,0.296288333307138,0.0059019399302636,0.4365000694890791,26,0
5307,0.0002407434156675,2.3194035633883546e-07,0.2940398210543724,0.0046789715170074,0.3899580421957468,5,0
5308,0.0004814868313351,9.057100699303752e-07,0.2979258098788795,0.0085139590171151,0.561860431210592,23,0
5309,0.0002407434156675,2.537806410910473e-07,0.2955585010995479,0.0049368579730893,0.4245094300228702,9,0
5310,9.62973662670326e-05,2.4111529251492082e-08,0.2771686837807608,0.0020489814412162,0.2158302348669064,26,0
5311,0.0005296355144686,1.1185435899395368e-06,0.2973779770017438,0.0068900498943277,0.381400587466414,9,1
5312,0.000288892098801,3.543678219474628e-07,0.2962647340770857,0.0058688024709083,0.4821310798891833,23,0
5313,0.0003370407819346,6.40862601257506e-07,0.2965718175998892,0.0060136401580979,0.4507098238745598,1,1
5314,0.0003851894650681,9.65154325878333e-07,0.2969269367237017,0.0067247707829329,0.4749354066989141,5,0
5315,9.62973662670326e-05,2.3542330479948263e-08,0.2751389700671507,0.0019955512712773,0.2105051160826365,23,0
5316,0.0004333381482016,7.544849457696874e-07,0.2975921062755269,0.0076875388933011,0.5280019606736055,1,0
5317,9.62973662670326e-05,2.538813774218644e-08,0.2735002747307213,0.0019430683360578,0.2056886543438238,9,0
5318,0.0003370407819346,9.468114769857772e-07,0.2950193318795852,0.0049397149175165,0.342298256889658,23,0
5319,0.000288892098801,5.728319263278933e-07,0.2947388063659121,0.0050185406737289,0.3884305528910574,1,0
5320,0.0005777841976021,1.924315833089294e-06,0.2975206955957296,0.0075040318425287,0.3955851965394407,7,0
5321,0.0006740815638692,1.8391807920952083e-06,0.2980212912697549,0.0086201349671198,0.4206186957814571,23,0
5322,0.0001444460494005,6.319825156541264e-08,0.2847652531264592,0.0028718122938855,0.272199631352216,7,0
5323,0.0003370407819346,4.50342894288729e-07,0.294225892765212,0.0048706675113104,0.3358428665032,23,1
5324,0.0004333381482016,1.1789964152782193e-06,0.2970929501867261,0.0068535339184398,0.4467460036650577,3,0
5325,0.0002407434156675,5.43532181137411e-07,0.2916878714192135,0.0038605449618386,0.3045638108690033,26,0
5326,0.0005296355144686,1.747620524674956e-06,0.2973779770017438,0.0076415537959544,0.4403666107161644,9,0
5327,0.0004814868313351,9.446705132848896e-07,0.2975206955957296,0.007682872784116,0.4817127636396422,23,0
5328,0.0003851894650681,6.236774661841666e-07,0.2960289483754724,0.0058369656735022,0.3887994394177991,23,0
5329,0.0003370407819346,4.489801813421805e-07,0.2956759726818609,0.005000650757211,0.3489029332400272,3,1
5330,0.0003851894650681,5.563600629898399e-07,0.2964536332460198,0.0059530798913513,0.4016545298252593,26,0
5331,0.0006740815638692,1.4949051546728609e-06,0.2980212912697549,0.0086364886617474,0.4218068065929414,9,0
5332,0.0002407434156675,2.135219369665184e-07,0.294225892765212,0.0048052375418276,0.407744701019929,26,0
5333,0.0003851894650681,6.417612749565213e-07,0.2976635512434227,0.0077194711381792,0.5869690990989501,9,0
5334,0.0003370407819346,2.3573387203600107e-06,0.296359153560498,0.0057045722966057,0.4147942266095253,1,0
5335,0.0003370407819346,4.671256421276749e-07,0.2962411386060697,0.0059133551503952,0.4388827510117735,11,0
5336,0.0003370407819346,5.095698706673861e-07,0.2962411386060697,0.0058652740842522,0.4330335042392977,26,0
5337,0.0005296355144686,1.1086755034443156e-06,0.2979735429254034,0.0085447662330655,0.518349111714542,9,0
5338,0.0003851894650681,6.09129593158298e-07,0.2973066690382712,0.0075653420049873,0.5675979567586116,8,0
5339,0.0004814868313351,9.857696442818826e-07,0.2977350305241183,0.0077852100034909,0.4918938669121275,23,0
5340,0.000288892098801,3.948346075606874e-07,0.2949023813793555,0.0049840712920877,0.3835118743743496,26,0
5341,0.000192594732534,1.247008875163493e-07,0.2899371530390374,0.0036720372978569,0.32048165313027,11,0
5342,0.0002407434156675,1.883185799432285e-07,0.2921919667193881,0.0039239444950492,0.3132728427407049,1,1
5343,0.0003851894650681,5.698736685280322e-07,0.2968321551622225,0.0066997181134859,0.4720536680239606,9,0
5344,0.0003851894650681,6.303590065037915e-07,0.2975682989070248,0.007657345114844,0.5792403421517481,9,0
5345,0.0003370407819346,4.548685132445616e-07,0.2965718175998892,0.0066062272549401,0.5116740856336666,8,0
5346,0.0002407434156675,2.0276058434270813e-07,0.2933672794650848,0.0041249579889304,0.3357457799940577,7,0
5347,0.0003370407819346,2.8454488702486062e-06,0.2941328274820347,0.0047022709528727,0.3191305812323031,3,0
5348,0.0002407434156675,2.460258394396373e-07,0.2949725405501833,0.004870938889596,0.4153396982003787,1,0
5349,0.0003851894650681,5.941999799019485e-07,0.2973066690382712,0.0074523381529118,0.5519930501838048,11,0
5350,0.0004333381482016,1.8370764576339648e-06,0.2967611086913843,0.0067167763004492,0.4336410077551236,11,0
5351,0.0003370407819346,4.5186919730146674e-07,0.2965245325524402,0.0060155893725855,0.4506787365136959,7,1
5352,0.0003370407819346,4.283161417738368e-07,0.2961939589375546,0.0063483407988582,0.4772776207438025,11,0
5353,0.0004333381482016,7.840198266224691e-07,0.2979019490900056,0.0084801759675134,0.6137354002651074,11,0
5354,0.000288892098801,2.526067765499459e-07,0.2916192658830114,0.0038718927278531,0.2771402228312867,7,0
5355,0.0002407434156675,2.055457683165027e-07,0.2938307714936259,0.0046540095364645,0.3877133307876702,3,0
5356,0.000192594732534,1.3669972195933908e-07,0.2921001834724211,0.0038694999838505,0.3447399185319198,7,0
5357,0.000288892098801,3.174761533786429e-07,0.2955819879480142,0.0051534458201129,0.4049674983844473,3,0
5358,0.0004333381482016,9.840102648534335e-07,0.2962175468931919,0.0064693617025987,0.407364897766394,26,0
5359,0.0005777841976021,2.4536572186474126e-06,0.2980212912697549,0.008576522413002,0.4813128859308782,26,0
5360,0.0004333381482016,3.3690842680067764e-06,0.2976873738565674,0.0077264806323614,0.5324058690797032,26,0
5361,0.0002407434156675,3.874760169899189e-07,0.2897564646208468,0.0037346469402648,0.2921019373826221,3,0
5362,0.000288892098801,3.383540591649847e-07,0.2959347391469338,0.0057767993610516,0.4705098436771098,9,0
5363,0.0003851894650681,6.417612749565213e-07,0.2976635512434227,0.0077194711381792,0.5869690990989501,23,0
5364,0.0004333381482016,7.678554779566853e-07,0.2976873738565674,0.007750068896917,0.5348224741816923,5,0
5365,0.0003851894650681,8.337814410223339e-07,0.2961232176051119,0.0057404071547935,0.379769856177491,26,0
5366,0.000288892098801,6.555663988658836e-07,0.2951363751755781,0.0048633299833599,0.3708249493309358,9,0
5367,0.0005296355144686,1.1736867997822874e-06,0.2979735429254034,0.0085462264402589,0.5183482637752482,1,1
5368,0.0003851894650681,6.303590065037915e-07,0.2975682989070248,0.007657345114844,0.5792403421517481,23,0
5369,0.0004333381482016,7.859221127696851e-07,0.2971166815510672,0.0067597087759732,0.4369178399151728,26,0
5370,0.000288892098801,5.719598934856092e-07,0.293645199047747,0.0046492595433389,0.3464726121048181,9,0
5371,0.0005296355144686,2.111694690010206e-06,0.2977588645803563,0.0075721078139951,0.4331207034198144,7,0
5372,0.0004333381482016,7.542280623527849e-07,0.2975921062755269,0.0076890147660957,0.5282210015861729,3,0
5373,0.0002407434156675,2.1888352223201585e-07,0.2939236457003406,0.0046489972837182,0.385364757656883,23,0
5374,0.000192594732534,1.2326804085986928e-07,0.2893282308912423,0.0036487572525545,0.3178297122176762,26,1
5375,0.0004333381482016,2.0279046984027904e-06,0.2970929501867261,0.0068703445851872,0.4484326403997866,1,0
5376,0.000288892098801,2.6992914439979495e-07,0.2923757063620351,0.0045291449390288,0.333315168666749,23,0
5377,0.0003851894650681,1.552581655470336e-06,0.2972353952643288,0.0067883876550394,0.482627428824582,26,0
5378,0.0003851894650681,7.702131952898938e-07,0.2969032356591484,0.0067001871133894,0.4720592300287896,3,0
5379,0.000288892098801,3.291790010904321e-07,0.2958170619005734,0.0057146733377164,0.4625931888002036,26,0
5380,0.000192594732534,1.5216135899582925e-07,0.2920543134687351,0.0039032254329203,0.3495043230375215,9,0
5381,0.0004333381482016,7.8417666195486e-07,0.2979019490900056,0.0084801759675134,0.6137354002651074,7,0
5382,0.0005296355144686,1.0556663779583693e-06,0.2979496744903725,0.0085419928303409,0.5181390990468444,5,1
5383,0.0004333381482016,6.772566355102545e-07,0.2971404167069668,0.0069251449065546,0.4537709753438381,3,0
5384,0.000192594732534,5.144402725790469e-07,0.2849615978194906,0.002902647541854,0.2437957780284647,7,0
5385,0.0002407434156675,2.2667146822265305e-07,0.2915049950108002,0.0038526038106792,0.304548386502286,9,0
5386,0.0004333381482016,1.283127147107319e-06,0.2964772625807278,0.0058972300034577,0.3619636187281959,8,0
5387,0.000192594732534,1.1509579095641189e-07,0.2866967578493765,0.0030212722423106,0.2559974927444907,26,0
5388,0.0004333381482016,7.486510312919696e-07,0.2976159174538175,0.0076911408364688,0.5283372546170809,8,0
5389,0.000288892098801,3.044125911982184e-07,0.2948088877179845,0.0050160205143855,0.388132597014955,26,0
5390,0.000288892098801,3.471108587588397e-07,0.2963355430479454,0.0056975628024234,0.4601316289999194,11,0
5391,0.0003370407819346,4.734770194950916e-07,0.2969269367237017,0.006638753829428,0.5142454959265759,9,0
5392,0.0003851894650681,8.938946696780334e-07,0.2964772625807278,0.0063781892845978,0.4357094926439073,9,0
5393,0.000192594732534,1.3195244494223798e-07,0.290684880926681,0.0036807331512532,0.3204814441162927,5,0
5395,0.0003851894650681,8.698562555025749e-07,0.2969269367237017,0.0066997338700604,0.4724330813350209,1,0
5396,0.0004814868313351,1.4077374098672698e-06,0.2973779770017438,0.0076292481001138,0.4766955616584781,26,0
5397,0.000288892098801,2.809286525393209e-07,0.2935293352539307,0.0046952251290642,0.3522166146469855,26,0
5398,0.000288892098801,2.760180116778469e-07,0.293182291821377,0.0041037853423828,0.2989049407161618,26,0
5399,0.0001444460494005,6.796555511708084e-08,0.2857277413072523,0.0029405353584398,0.2801248418325455,23,0
5400,0.0003370407819346,5.444417213288168e-07,0.296548173191247,0.0060142046804408,0.4505594298080057,7,0
5401,0.0001444460494005,7.86282965253354e-08,0.2882519944465135,0.0029941861959617,0.2880465997230391,7,0
5402,0.0004333381482016,1.3331567426669088e-06,0.296288333307138,0.0060123520956808,0.3736337892402899,5,0
5403,0.0005296355144686,1.037924776015078e-06,0.2979496744903725,0.0085465751579171,0.5184997466439388,8,0
5404,0.0004333381482016,7.01649268181331e-07,0.2972116449331051,0.0074628538292342,0.5017861732077395,8,0
5405,0.0003851894650681,2.6063613348816235e-06,0.2963355430479454,0.0058528115578185,0.3905451337220307,3,0
5406,0.0003851894650681,8.5422756015235e-07,0.2958876570151786,0.0058071560889998,0.3870356423948131,23,0
5407,0.0003851894650681,5.777986078981867e-07,0.2969743502066116,0.0066701186646386,0.4679219850346266,8,0
5408,0.0004333381482016,1.0517056882152329e-06,0.2971404167069668,0.0068992517098099,0.4514078073882203,5,0
5409,0.0004814868313351,8.714107302921464e-07,0.2977112002831608,0.0077852208995393,0.4919330205907262,7,0
5410,0.0003370407819346,4.832206460342302e-07,0.2971878983970766,0.0067575524070709,0.5312421239489712,9,1
5411,0.0004333381482016,7.536376691846262e-07,0.2976873738565674,0.0077534616626149,0.5351452130120089,8,0
5412,0.0003851894650681,5.564771453993878e-07,0.2969269367237017,0.0066875758603501,0.4715343381975111,7,0
5413,0.0004333381482016,1.2186512797383015e-06,0.2962647340770857,0.0064643876690943,0.4067939968793636,8,1
5414,0.0004814868313351,1.6185571590707484e-06,0.2967137632688107,0.0065323229782248,0.3800824634985176,3,0
5415,0.0004814868313351,1.870022057413764e-06,0.2972353952643288,0.0074941415456398,0.4623575541963421,23,0
5416,0.0004333381482016,9.70335886890622e-07,0.2966664329508542,0.0066446327019841,0.4255321859854221,3,0
5417,0.0003851894650681,6.006953682667591e-07,0.2974493191793531,0.0076178249402068,0.5739431663590029,23,1
5418,0.0004333381482016,6.749488903084118e-07,0.2968558448793145,0.0066919966294474,0.4299456240269749,11,0
5419,0.0004333381482016,9.097489151802506e-07,0.2962411386060697,0.0064429594349837,0.4050784530768876,9,0
5420,0.0002407434156675,4.0131743014430587e-07,0.2903898615300032,0.0037407322570493,0.2930891867271523,5,0
5421,0.0003851894650681,5.242000596618852e-07,0.2959818362646463,0.0058379778891836,0.3899966155773602,1,0
5422,0.0002407434156675,7.18482622055036e-07,0.2923527262703616,0.0038867593861408,0.3087482468793038,7,0
5423,0.0004814868313351,1.035007916346901e-06,0.2979496744903725,0.0085125743249704,0.5616655787254187,5,0
5424,0.000288892098801,3.384217435136874e-07,0.2959347391469338,0.0057767993610516,0.4705098436771098,9,0
5425,0.0004814868313351,1.6254812020472502e-06,0.2968084692258068,0.0060246075500619,0.3445233264606029,8,0
5426,0.0004333381482016,1.6672836811770266e-06,0.2972829073160015,0.006821928570787,0.4428607154440723,26,0
5427,0.0004814868313351,9.262825822687096e-07,0.2979258098788795,0.0085106357976999,0.5616317964779458,23,0
5428,0.0004333381482016,6.930203459433162e-07,0.2969980626267814,0.0067021329192109,0.4297230966629564,8,0
5429,0.0003370407819346,6.651596543910031e-07,0.29441220012172,0.0049549471733199,0.3446842881172154,8,0
5430,0.0004333381482016,7.098485990490504e-07,0.2974731075126208,0.0076516079898085,0.5236520818303747,3,0
