customer_id,degree_centrality,betweenness_centrality,closeness_centrality,community_id,degree,is_fraud,eigenvector_centrality,clustering_coefficient
8939,0.0003851894650681,4.985368086960262e-07,0.2956759726818609,9,8,0,0.005032068702045568,0.32108396966008607
8800,0.0005777841976021,1.8268218765904817e-06,0.2979735429254034,11,12,0,0.008565479988876426,0.48051155822803127
543,0.0004333381482016,3.96100720098272e-06,0.2970217788339703,1,9,0,0.006835814270417721,0.44547542447217353
7420,0.0002407434156675,1.9258309833643647e-07,0.289914554663898,8,5,0,0.003767161080710297,0.29494547952083167
12307,0.0005296355144686,1.8156675855801984e-06,0.2980212912697549,5,11,0,0.008544748276760229,0.5181741140847229
8125,0.0005296355144686,1.4599517060352825e-06,0.2971166815510672,8,11,0,0.006762078895261312,0.37014152915804394
5331,0.0006740815638692,1.4949051546728609e-06,0.2980212912697549,9,14,0,0.008636488661747484,0.4218068065929414
10220,0.0006259328807357,1.360157820639954e-06,0.2979974151848911,3,13,0,0.008601490863639956,0.449201867406415
1355,0.0002407434156675,1.4571301859440144e-07,0.2835279927081188,26,5,0,0.0028494491197911683,0.2141215453898694
10333,0.0003851894650681,5.193255715321326e-07,0.2961232176051119,1,8,0,0.0058908409099388,0.39481896529963934
313,0.0003851894650681,5.137320908479929e-07,0.2958876570151786,9,8,0,0.005666175093683076,0.37327364508239874
2501,0.0004814868313351,1.6649263231850195e-06,0.2967137632688107,11,10,0,0.006626990660549005,0.38936012151979765
9822,0.0003851894650681,5.420547457271954e-07,0.2966427734538489,7,8,0,0.006620180904062321,0.46349557749368586
8187,0.0003851894650681,5.875373206859466e-07,0.2971166815510672,26,8,1,0.006887313889329676,0.4944081957672008
5131,0.0002407434156675,2.127058692793312e-07,0.2923067769224213,3,5,0,0.003985902146596816,0.3192401206631241
7245,0.000288892098801,2.9609100013373536e-07,0.2938075621119914,5,6,0,0.0046728456608185545,0.34846546070553974
12092,0.000192594732534,1.1035666367511241e-07,0.2854865098117899,5,4,1,0.002895660670985866,0.2428435960120973
10778,0.0005296355144686,2.2034091882186296e-06,0.2979735429254034,3,11,0,0.008542670403013718,0.5181179932355398
2970,0.0006740815638692,1.4444059859473762e-06,0.2976159174538175,8,14,0,0.007808796379871312,0.36726673525735054
11570,0.0005296355144686,8.489135197503575e-07,0.2964300076775431,11,11,0,0.006640006480419722,0.3613175595012704
10044,0.0005777841976021,1.3188445651380642e-06,0.2965954657792689,3,12,0,0.005995264747521986,0.2955887965954146
10074,0.0005296355144686,1.71711082800606e-06,0.2979735429254034,3,11,0,0.008541442606718243,0.5179880616450123
11673,0.0003851894650681,7.316821989613302e-07,0.2943423072198948,26,8,1,0.004887341075958721,0.30851131624753764
7462,0.0004333381482016,6.985157596922699e-07,0.2960996446694643,5,9,1,0.005736759048804299,0.3468069091928254
4372,0.0003851894650681,2.6233001275402267e-06,0.2962175468931919,3,8,0,0.005917048706071279,0.39881924542802116
4479,0.0005296355144686,9.951495419687828e-07,0.2977350305241183,7,11,0,0.007817078120377224,0.4555803368160044
2740,0.0004814868313351,9.206592998167936e-07,0.2979258098788795,9,10,0,0.008510369745970444,0.561589343183718
5173,0.0006740815638692,1.945541042865561e-06,0.2980451711809143,23,14,0,0.008616150847342524,0.4203945650079795
988,0.0002407434156675,2.230548139843331e-07,0.2939933398939148,3,5,0,0.004151785492821954,0.3391361919566808
4203,0.0004814868313351,9.206592998167936e-07,0.2979258098788795,9,10,1,0.008510369745970444,0.5615893431837181
4395,0.0005777841976021,1.5160215060310012e-06,0.2977588645803563,23,12,0,0.007821325255246958,0.42262157029885933
6607,0.000288892098801,3.530833861616385e-07,0.2910943603332142,3,6,0,0.0037773984642297887,0.2682914977686702
2512,0.000192594732534,9.067001297216628e-08,0.2775616548270883,9,4,0,0.002110570459841516,0.17364180287954284
10509,0.0004814868313351,9.208434685104956e-07,0.2979258098788795,5,10,0,0.008510369745970444,0.5615893431837181
5695,0.0003851894650681,4.868871628853043e-07,0.2955350179832998,3,8,1,0.005685316563472689,0.37421276019728805
7835,0.0004814868313351,9.50347685552282e-07,0.2975206955957296,3,10,0,0.007680417076120831,0.48149732327797606
2281,0.0003370407819346,4.288284191260058e-07,0.2962175468931919,3,7,0,0.005863269134886228,0.43299048020889935
11475,0.0005296355144686,1.4523456537078273e-06,0.2970929501867261,3,11,0,0.006926435766262858,0.38501720059901995
1837,0.0004814868313351,1.351667661164583e-06,0.2977112002831608,3,10,0,0.007782078966302991,0.4916358722100907
1614,0.0004333381482016,1.8180755706837848e-06,0.2973542038802311,8,9,0,0.006928328729559277,0.4545198845726392
10109,0.0003851894650681,1.5433998875482548e-06,0.2963355430479454,11,8,0,0.006517050233137057,0.4527124280281521
880,0.0003370407819346,1.2981247138170798e-06,0.2959111962082586,8,7,1,0.0056344698069838925,0.40668733260649714
1679,0.0003851894650681,2.1996018560435168e-06,0.2949491504510198,3,8,0,0.004924500266176938,0.3109239918191556
9471,0.0003851894650681,1.6539680994896106e-06,0.2969980626267814,8,8,0,0.006807463263706807,0.48603360418251734
6695,0.0003851894650681,1.6963176823510314e-06,0.2973304345593773,8,8,0,0.006899466373563549,0.49623878194996
12246,0.0005777841976021,3.441332006978189e-06,0.2969743502066116,8,12,0,0.006772821008840836,0.3458246376898674
11569,0.0004333381482016,1.9018529921120272e-06,0.2974731075126208,8,9,1,0.007620651028260442,0.5205905432632243
3547,0.0005296355144686,3.3090442195861684e-06,0.2979496744903725,7,11,0,0.008486794521003604,0.5130728032929668
5493,0.0006259328807357,3.778358182319184e-06,0.2979974151848911,7,13,1,0.008577075229224488,0.4472047325491234
52,0.000288892098801,9.931507420394168e-07,0.2937147612395618,7,6,0,0.0046330309012383546,0.3456602295933992
9517,0.0005296355144686,2.369332532147444e-06,0.2979496744903725,1,11,0,0.008514366890777688,0.5155981322612622
6659,0.000288892098801,1.0512790580775557e-06,0.294295730385142,23,6,0,0.004790911250210813,0.3616044056910525
2858,0.0003370407819346,1.7208996468984289e-06,0.2948322555752862,9,7,0,0.004937307016570112,0.34351245029969274
4025,0.0004814868313351,1.969567343160739e-06,0.2973542038802311,9,10,0,0.0074901681912010395,0.46226000869450723
7262,0.0003851894650681,1.5946743006864824e-06,0.2967137632688107,7,8,0,0.006705817065734361,0.4745514962415944
3458,0.0004814868313351,2.2303205064982656e-06,0.2979258098788795,8,10,0,0.008483002055567049,0.558804828109313
7050,0.0005296355144686,2.933432735685867e-06,0.2979496744903725,11,11,0,0.008488814058569383,0.5132625225624726
2634,0.0003370407819346,6.165408488288332e-07,0.294225892765212,8,7,0,0.004814852542857342,0.3302614890013701
11081,0.0004814868313351,1.292934191094836e-06,0.2977112002831608,23,10,0,0.0077881559746466504,0.49215316386226654
10784,0.0004333381482016,1.0471372717466245e-06,0.297069222613035,3,9,1,0.0068617281981777035,0.44743883917187827
7013,0.0005296355144686,2.4159044656915283e-06,0.297401753924827,26,11,0,0.007550212327561633,0.43119607546531324
7670,0.0007222302470027,2.642088740310149e-06,0.2980690549192893,23,15,0,0.00867094456275812,0.3976921490517834
5656,0.0003370407819346,7.472728140221063e-07,0.2963355430479454,9,7,0,0.005780016846435289,0.4229276810927414
6028,0.0003370407819346,7.311487237291619e-07,0.2960525100555405,9,7,0,0.005765083867899065,0.42056497734904175
4916,0.0005777841976021,1.947056926819456e-06,0.2975444953473971,26,12,0,0.007752985540181796,0.4167303859274781
1852,0.0004333381482016,1.1240955330500196e-06,0.2974731075126208,26,9,0,0.007653194215636402,0.5237955553238756
1103,0.0004814868313351,1.1568227095660831e-06,0.2944355051324159,1,10,0,0.004854847736510178,0.2602122334611585
3314,0.0004333381482016,1.0041419274023502e-06,0.2965954657792689,7,9,0,0.006601735821811142,0.4210895754762803
3867,0.0003370407819346,6.452166815387896e-07,0.2944355051324159,23,7,0,0.004876845381105637,0.3357691674248769
11313,0.0004814868313351,4.038704589477798e-06,0.2977112002831608,26,10,0,0.007761535216211711,0.489764413201152
2250,0.0003851894650681,9.07535578604217e-07,0.2965954657792689,8,8,0,0.006641596530369761,0.4659693386387778
1969,0.0004814868313351,1.3480382219351126e-06,0.2972353952643288,3,10,0,0.0069532436907307075,0.4187982383443548
944,0.0003370407819346,7.335357427823893e-07,0.2960760754865725,26,7,0,0.005864651571700726,0.4319507623567955
10248,0.0004814868313351,1.7495356370229842e-06,0.2973066690382712,3,10,0,0.006828749033718109,0.4074035816691037
8390,0.0004814868313351,1.489645429691337e-06,0.2970929501867261,5,10,0,0.00659055848632786,0.3859185463701788
3519,0.0003851894650681,6.198702463265934e-07,0.2976635512434227,23,8,0,0.007482312386201105,0.555744815408686
10954,0.0004333381482016,7.8417666195486e-07,0.2979019490900056,7,9,0,0.008480175967513407,0.6137354002651074
2131,0.0003370407819346,4.722750296716752e-07,0.2969032356591484,7,7,0,0.00669163332357773,0.5220942930916024
3804,0.0001444460494005,6.965884077736465e-08,0.285969380820928,3,3,0,0.0029017865271747673,0.27608226443159645
4276,0.0004333381482016,7.053821091583108e-07,0.2973304345593773,7,9,0,0.007484747406417324,0.5042993475567951
6045,0.0004333381482016,1.158698706920082e-06,0.2965245325524402,3,9,0,0.0059942907117602195,0.37102652177164835
14504,4.81486831335163e-05,0.0,0.01038809236651,13,1,0,0.0,1.0
13002,4.81486831335163e-05,0.0,0.0142640575534274,14,1,0,0.0,1.0
13001,4.81486831335163e-05,0.0,0.0142640575534274,14,1,0,0.0,1.0
12998,4.81486831335163e-05,0.0,0.0142640575534274,14,1,0,0.0,1.0
13339,4.81486831335163e-05,0.0,0.0142640575534274,14,1,0,0.0,1.0
13374,4.81486831335163e-05,0.0,0.0142640575534274,14,1,0,0.0,1.0
14192,4.81486831335163e-05,0.0,0.0106529097754204,15,1,0,0.0,1.0
13384,4.81486831335163e-05,0.0,0.0142640575534274,14,1,0,0.0,1.0
229,0.0003370407819346,4.43631480533094e-07,0.296548173191247,1,7,0,0.006537504190385811,0.5030822216053387
10830,0.0003851894650681,1.4915750286539356e-06,0.2962411386060697,8,8,0,0.005893416788428515,0.3949720403427139
10720,0.0003851894650681,6.005752291931059e-07,0.2974493191793531,7,8,0,0.0076178249402068,0.573943166359003
8393,0.0003370407819346,4.437202245780095e-07,0.296548173191247,7,7,0,0.006537504190385811,0.5030822216053387
14041,4.81486831335163e-05,0.0,0.0157085171103532,22,1,0,0.0,1.0
6664,0.0006259328807357,1.980923244421885e-06,0.2978303896499168,7,13,0,0.007880844883395043,0.3976776379078732
5640,0.0005296355144686,3.068081312827074e-06,0.2975921062755269,7,11,0,0.007498551896261956,0.42552790654903494
13733,4.81486831335163e-05,0.0,0.0157085171103532,22,1,0,0.0,1.0
7441,0.000288892098801,2.91251090802317e-07,0.2945287620823352,7,6,0,0.004832983732007794,0.3663694830018744
4588,0.0004814868313351,1.3656931448102931e-06,0.2979258098788795,7,10,0,0.0084871919396337,0.5592383698991635
11621,0.000192594732534,1.2789399632224646e-07,0.2911171430177515,8,4,0,0.003833731024993822,0.3399211041374336
3454,0.0003370407819346,4.636742638541211e-07,0.2970217788339703,11,7,1,0.006520393655092837,0.5003738280066383
13601,4.81486831335163e-05,0.0,0.0157085171103532,22,1,0,0.0,1.0
2015,0.000288892098801,3.0795966141425544e-07,0.2949491504510198,1,6,0,0.005403356711695677,0.422002659226225
11645,0.0005296355144686,1.123423950029516e-06,0.2977588645803563,23,11,0,0.007817549252041466,0.45564425555527793
8247,0.0004333381482016,1.367157647149295e-06,0.2977112002831608,7,9,0,0.007750543998927045,0.5347830371921255
2120,0.0004333381482016,1.351910638211082e-06,0.2965954657792689,11,9,0,0.006573101180278968,0.41862785227374555
10987,0.0003370407819346,4.057879835461912e-07,0.2956524708956212,5,7,0,0.005623793195544643,0.40509011226040414
3297,0.0005296355144686,1.1684683223548278e-06,0.2979735429254034,8,11,1,0.008546170416961213,0.5183844620743084
3580,0.0004814868313351,8.782249873943743e-07,0.2977112002831608,7,10,0,0.007785676113309421,0.492018118330766
13576,4.81486831335163e-05,0.0,0.0157085171103532,22,1,0,0.0,1.0
3923,0.0003851894650681,6.303590065037915e-07,0.2975682989070248,1,8,0,0.007657345114844068,0.579240342151748
7376,0.0004333381482016,8.049731086529868e-07,0.2973779770017438,7,9,0,0.006787110849738171,0.43896665804360074
7551,0.0003370407819346,4.58270268865948e-07,0.2970217788339703,1,7,0,0.006619961358894499,0.5131689357671362
13935,4.81486831335163e-05,0.0,0.0157085171103532,22,1,0,0.0,1.0
3403,0.0004333381482016,1.156766550068976e-06,0.2966191177302879,9,9,0,0.006600606550151945,0.42101293736510204
7204,0.000288892098801,3.372700589823934e-07,0.2960289483754724,1,6,0,0.005729714592469461,0.4635672192759483
10722,0.0003370407819346,4.760939801862119e-07,0.2970929501867261,26,7,0,0.006857120110872638,0.5448159779271436
4997,0.0004814868313351,9.035845517471052e-07,0.2977112002831608,7,10,0,0.0077787933243615315,0.4914597176709846
1768,0.000288892098801,3.1002769244131684e-07,0.2943190169597888,26,6,0,0.004818506784816454,0.36431052362657235
5445,0.0005777841976021,3.8143259220577065e-06,0.2978303896499168,23,12,0,0.007822269661488095,0.42247879632599855
9193,0.0004333381482016,1.1767463719632044e-06,0.2973304345593773,7,9,0,0.0075717733761238365,0.5154331521284095
10092,0.0003370407819346,3.2932428062909246e-06,0.2934830153335814,9,7,0,0.004645424274769989,0.31444179261191163
1034,0.0003851894650681,6.417612749565213e-07,0.2976635512434227,23,8,0,0.007719471138179245,0.5869690990989501
6834,0.0004814868313351,1.6794954570514989e-06,0.2977588645803563,8,10,0,0.007779423181536462,0.4914954584019474
440,0.0003851894650681,5.587371702494228e-07,0.2960289483754724,8,8,0,0.005843249942793872,0.3893825776018277
4559,0.0003851894650681,9.23229231847809e-07,0.2963355430479454,9,8,0,0.006546638194750124,0.45551261378344055
3238,0.0003851894650681,6.09129593158298e-07,0.2973066690382712,8,8,0,0.007565342004987326,0.5675979567586117
11583,0.0004333381482016,1.1579402178242832e-06,0.2975921062755269,1,9,0,0.00769271439027367,0.5284275659398272
2255,0.0004333381482016,7.261151282460355e-07,0.2973304345593773,3,9,0,0.00759888292073496,0.5181106606240202
4995,0.0003370407819346,5.57203941812208e-07,0.2932978817487628,26,7,0,0.004705963957358644,0.3195051187798663
10145,0.0003370407819346,5.234596931065547e-07,0.2962175468931919,8,7,0,0.005910659467647099,0.4385984344728996
12648,4.81486831335163e-05,0.0,0.0097621603843943,6,1,0,0.0,1.0
12697,4.81486831335163e-05,0.0,0.0097621603843943,6,1,0,0.0,1.0
14986,4.81486831335163e-05,0.0,0.0116399566212796,10,1,0,0.0,1.0
15019,4.81486831335163e-05,0.0,0.0116399566212796,10,1,0,0.0,1.0
9403,0.0003370407819346,6.376594619016069e-07,0.294063067146637,23,7,0,0.00481615471678243,0.3292726865700882
1176,0.0002407434156675,1.9182264459855598e-07,0.2904578897655638,3,5,0,0.003218852801309093,0.24899619376237334
12419,0.0004814868313351,1.3119618171141332e-06,0.2976159174538175,3,10,0,0.007724292783082519,0.48599694640361085
5503,0.0003851894650681,5.911851441555691e-07,0.2969269367237017,1,8,0,0.006719448306419536,0.4744217326940447
11559,0.0002407434156675,2.0315564454626238e-07,0.2917793956964081,26,5,0,0.003927465091328875,0.3133408657933859
2779,0.0001444460494005,6.319825156541264e-08,0.2847652531264592,26,3,0,0.0028718122938855527,0.272199631352216
11358,0.0004814868313351,9.737754701380755e-07,0.2979496744903725,26,10,1,0.008513370992897304,0.5618297539529983
11239,0.0003851894650681,7.741760690925436e-07,0.2959111962082586,8,8,0,0.005753071668065556,0.3818130959922183
7805,0.0002407434156675,2.005245798615401e-07,0.2928821839636071,7,5,0,0.00407953666272902,0.330335929489127
12417,0.000192594732534,1.4075201048232684e-07,0.2915049950108002,9,4,0,0.0038732511996310906,0.34515307228309206
3911,0.0001444460494005,6.661067911747648e-08,0.2821301377683412,5,3,0,0.002736299739879859,0.2572338163200737
3840,0.0002407434156675,2.274035517643102e-07,0.2945520855509828,1,5,0,0.004708570965854763,0.39374486342843085
8437,0.0004333381482016,7.840198266224691e-07,0.2979019490900056,8,9,0,0.008480175967513407,0.6137354002651074
1771,0.0003851894650681,1.1556250072413114e-06,0.2973542038802311,9,8,0,0.006927713146257705,0.4990924000415924
5116,0.0004814868313351,1.5803024839226115e-06,0.2969743502066116,5,10,0,0.006788926933176707,0.40331863669095386
5369,0.0004333381482016,7.859221127696851e-07,0.2971166815510672,26,9,0,0.006759708775973277,0.4369178399151728
4137,0.0003370407819346,4.100081643767241e-07,0.2956759726818609,26,7,1,0.005181241753547141,0.3681533852792637
8298,0.0003851894650681,6.417612749565213e-07,0.2976635512434227,7,8,0,0.007719471138179245,0.58696909909895
8427,0.000192594732534,1.448115085745434e-07,0.2926057061310423,26,4,0,0.00399165321834381,0.36016215145055935
7828,0.000288892098801,3.28293735692529e-07,0.2960760754865725,1,6,0,0.005705127396368418,0.461277825833361
3239,0.0004814868313351,1.2120350616135562e-06,0.2976159174538175,3,10,0,0.007698759156301563,0.48376184536507644
6362,0.0003851894650681,1.0098201730311853e-06,0.2973304345593773,7,8,1,0.006930047038000723,0.4993617461812386
500,0.0003370407819346,5.230163177817019e-07,0.2944355051324159,11,7,0,0.004867134905686919,0.3360545716513947
7090,0.0004333381482016,7.903780532348473e-07,0.2970454988290856,7,9,0,0.006869444786615593,0.44832761447195507
7700,0.0004814868313351,9.546597574307831e-07,0.2977350305241183,3,10,0,0.0075479817351306626,0.4675447833480013
9705,0.0003370407819346,4.3635532512053486e-07,0.296288333307138,1,7,0,0.005903978150504209,0.43672841399192613
2177,0.0003851894650681,5.762264646850549e-07,0.2971166815510672,23,8,0,0.006890460618727338,0.49471334489915963
4763,0.0004333381482016,7.597390823505901e-07,0.2976873738565674,23,9,0,0.007752320254265398,0.5349983471687115
231,0.000288892098801,3.257984185584911e-07,0.2958405898622294,11,6,1,0.00571427677878624,0.46111423141606994
7501,0.0003370407819346,7.751760075329288e-07,0.2962411386060697,7,7,0,0.005839506727565698,0.43055156660319255
5665,0.0004333381482016,1.1954180449097687e-06,0.2975921062755269,26,9,0,0.007663913555281256,0.5255898492021103
6796,0.0004333381482016,1.861611259928752e-06,0.2977112002831608,7,9,0,0.007750306386147723,0.5348106365716
8708,0.0003851894650681,8.856318842850629e-07,0.2963355430479454,3,8,0,0.006521204718047027,0.45313334633886654
9458,0.0003370407819346,3.809540960028832e-07,0.2948556271373611,8,7,0,0.005048429767890973,0.35375726620682735
7173,0.0003370407819346,4.411350842866157e-07,0.296359153560498,3,7,0,0.0057760428111739495,0.4226659843214047
4706,0.0003370407819346,5.037799268135904e-07,0.2973066690382712,26,7,0,0.006896640285509907,0.5502279610717584
10229,0.0004333381482016,7.321077136512888e-07,0.2973304345593773,8,9,0,0.007595939763725153,0.5178726978442411
112,0.0004333381482016,1.0646253914500303e-06,0.2960525100555405,9,9,0,0.005843821879011333,0.35794513968382413
7642,0.0003370407819346,4.440563497524915e-07,0.29441220012172,1,7,0,0.004883398529499274,0.3365023878596856
523,0.0003370407819346,8.537206581111542e-07,0.293182291821377,11,7,0,0.004607695634260054,0.3106169101114682
1099,0.0003851894650681,7.86591842567063e-07,0.2964536332460198,9,8,0,0.005846548112888655,0.3911180044639601
294,0.0003370407819346,4.63871516067744e-07,0.2969032356591484,7,7,0,0.006576627806092849,0.5064171697743063
6030,0.0004814868313351,1.5513668782715274e-06,0.2971166815510672,7,10,0,0.00690000327956257,0.4142260932566869
18167,4.81486831335163e-05,0.0,0.01038809236651,13,1,0,0.0,1.0
17889,4.81486831335163e-05,0.0,0.0142640575534274,14,1,0,0.0,1.0
16625,4.81486831335163e-05,0.0,0.0118566254669699,17,1,0,0.0,1.0
19084,4.81486831335163e-05,0.0,0.0118566254669699,17,1,0,0.0,1.0
19165,4.81486831335163e-05,0.0,0.0118566254669699,17,1,0,0.0,1.0
16540,4.81486831335163e-05,0.0,0.0118566254669699,17,1,0,0.0,1.0
15827,4.81486831335163e-05,0.0,0.008726965466872,21,1,0,0.0,1.0
3704,0.0003851894650681,5.494137733464099e-07,0.2969032356591484,26,8,0,0.006688755325184682,0.4715853456397794
5916,0.0004333381482016,1.313298917695876e-06,0.2965008956825676,11,9,0,0.005869653912076689,0.35981049112283947
2589,0.0004333381482016,7.253388037786288e-07,0.2973542038802311,9,9,0,0.007599137726612067,0.5181920841808505
7027,0.0004333381482016,7.411341244978541e-07,0.2976873738565674,7,9,0,0.0075159645014896605,0.5077326589508647
3379,0.0004333381482016,7.840198266224691e-07,0.2979019490900056,3,9,0,0.008480175967513407,0.6137354002651074
3539,0.0003851894650681,5.909535725894984e-07,0.2970454988290856,26,8,0,0.006821986122200344,0.4872511969412715
17717,4.81486831335163e-05,0.0,0.0049954550207942,2,1,0,0.0,1.0
20495,4.81486831335163e-05,0.0,0.0156603684556663,18,1,0,0.0,1.0
18512,4.81486831335163e-05,0.0,0.0116640309370475,19,1,0,0.0,1.0
2774,0.0005296355144686,1.419226536376121e-06,0.2977350305241183,8,11,1,0.00781952080985729,0.45579816490610864
9314,0.0003851894650681,1.202864973405432e-06,0.297069222613035,7,8,0,0.0068390157064429505,0.4890793762606156
9159,0.0004333381482016,7.233051514131847e-07,0.2975444953473971,5,9,0,0.0075520529580298795,0.51223967038064
3344,0.0003370407819346,4.663190500876742e-07,0.2969506415725539,7,7,0,0.0065674784236750255,0.5068241368077507
17316,4.81486831335163e-05,0.0,0.0156603684556663,18,1,0,0.0,1.0
9571,0.0003851894650681,5.787636678271426e-07,0.2968084692258068,7,8,1,0.006657322283084358,0.4678483782172827
17439,4.81486831335163e-05,0.0,0.0156603684556663,18,1,0,0.0,1.0
12197,0.0003370407819346,4.515830817131186e-07,0.2966664329508542,3,7,0,0.005968062062256337,0.4446265554638877
15917,4.81486831335163e-05,0.0,0.0050195292218998,20,1,0,0.0,1.0
10918,0.0004333381482016,1.305901541364171e-06,0.2960289483754724,7,9,0,0.005792822706371913,0.3525350472407384
18411,4.81486831335163e-05,0.0,0.0116640309370475,19,1,0,0.0,1.0
4650,0.0004814868313351,1.8383385911700543e-06,0.2969269367237017,8,10,1,0.006555101642732992,0.3820560809449589
8215,0.0001444460494005,6.180524264970248e-08,0.2822585928318266,11,3,0,0.0027037731653919883,0.25362895593859675
671,0.0004333381482016,7.295904570227248e-07,0.2975444953473971,1,9,0,0.00754867885906442,0.5119106587193103
11519,0.0003370407819346,8.588861058363844e-07,0.2944821262241953,8,7,0,0.004793240535119928,0.32789058986638286
15353,4.81486831335163e-05,0.0,0.0116640309370475,16,1,0,0.0,1.0
15582,4.81486831335163e-05,0.0,0.0116640309370475,16,1,0,0.0,1.0
4234,0.0004814868313351,1.170429805482535e-06,0.2979735429254034,26,10,0,0.008512009802627526,0.5617238560468167
7436,0.0004333381482016,7.159602616247674e-07,0.2975444953473971,26,9,0,0.007552247760840841,0.5122384183447746
674,0.0004814868313351,1.0645580949760805e-06,0.2969269367237017,11,10,0,0.006727010484286226,0.3979744170408634
683,0.0004333381482016,6.593084846090201e-07,0.2970929501867261,3,9,0,0.006685316718540842,0.42897696420453196
7954,0.0004333381482016,7.840198266224691e-07,0.2979019490900056,11,9,0,0.008480175967513407,0.6137354002651074
4256,0.0003851894650681,7.140110085565781e-07,0.294295730385142,7,8,0,0.004771579042520697,0.29805641629917834
4832,0.0007222302470027,2.546132186434596e-06,0.2978780921228326,3,15,0,0.007886621390713056,0.34992762892596274
4514,0.0005777841976021,1.5085452629679773e-06,0.2980451711809143,26,12,1,0.008575234785660786,0.48114418940526377
6364,0.0004814868313351,9.383156394554486e-07,0.2979258098788795,5,10,1,0.008507168002176291,0.5612631983687867
12187,0.0004814868313351,9.166460079092516e-07,0.2979258098788795,23,10,0,0.008511648774954859,0.5617911269958773
8273,0.0004333381482016,8.106895349256468e-07,0.2973779770017438,9,9,0,0.0067851086494042385,0.43880890352911023
17572,4.81486831335163e-05,0.0,0.0097621603843943,6,1,0,0.0,1.0
19955,4.81486831335163e-05,0.0,0.0201863425900973,25,1,0,0.0,1.0
17155,4.81486831335163e-05,0.0,0.0201863425900973,25,1,0,0.0,1.0
18982,4.81486831335163e-05,0.0,0.0104603152944597,24,1,0,0.0,1.0
17077,4.81486831335163e-05,0.0,0.0201863425900973,25,1,0,0.0,1.0
19030,4.81486831335163e-05,0.0,0.0104603152944597,24,1,0,0.0,1.0
20360,4.81486831335163e-05,0.0,0.0201863425900973,25,1,0,0.0,1.0
17181,4.81486831335163e-05,0.0,0.0201863425900973,25,1,0,0.0,1.0
5993,0.0002407434156675,2.1624778263743842e-07,0.2929283144068208,1,5,1,0.00403904769247604,0.3256041075296262
1255,0.0004333381482016,7.840198266224691e-07,0.2979019490900056,3,9,0,0.008480175967513407,0.6137354002651074
10763,0.000288892098801,3.227186197181602e-07,0.2958170619005734,8,6,0,0.005767156272935944,0.4692309398271728
515,0.0003370407819346,4.524296342146634e-07,0.2965245325524402,7,7,0,0.006015146830838526,0.4507570736943669
1517,0.0003851894650681,9.2583298862557e-07,0.2965954657792689,26,8,0,0.006569521681122289,0.4569111143761373
11767,0.0004333381482016,7.8417666195486e-07,0.2979019490900056,7,9,0,0.008480175967513407,0.6137354002651074
2596,0.0003851894650681,5.88526298387407e-07,0.2969032356591484,9,8,0,0.006771373508313715,0.4816773722714304
6098,0.0005296355144686,1.360927971775371e-06,0.2973779770017438,8,11,0,0.007527878489989643,0.42942359499694194
3717,0.0005777841976021,1.6520047615663197e-06,0.2979735429254034,26,12,0,0.008583493056699998,0.4819310766935524
1368,0.0004333381482016,7.8417666195486e-07,0.2979019490900056,23,9,0,0.008480175967513407,0.6137354002651074
7692,0.0003851894650681,5.53221766912387e-07,0.2966191177302879,7,8,0,0.006567964020572369,0.45799580569247794
4892,0.0003370407819346,6.536330876274268e-07,0.294295730385142,7,7,0,0.004816641463716362,0.3311688402220961
4394,0.0005777841976021,2.8503010563314915e-06,0.2977588645803563,3,12,0,0.007775150184050824,0.41899847671032586
7549,0.0003851894650681,6.418896528870988e-07,0.2976635512434227,7,8,1,0.007719471138179245,0.5869690990989501
438,0.0003851894650681,6.006953682667591e-07,0.2974493191793531,23,8,0,0.0076178249402068,0.573943166359003
7812,0.0003851894650681,6.005752291931059e-07,0.2974493191793531,1,8,0,0.0076178249402068,0.573943166359003
10765,0.0005777841976021,1.2921493657190326e-06,0.2979974151848911,7,12,0,0.008578564319277324,0.48141854282452085
145,0.0003851894650681,5.975431070736055e-07,0.2959818362646463,26,8,0,0.0057783170371695945,0.38288391718710435
1352,0.0004814868313351,1.1937406810208298e-06,0.2974968996511086,3,10,0,0.00765756985467093,0.4795624732805877
10179,0.0002407434156675,1.8985023903038894e-07,0.2917565092429062,26,5,0,0.003933640632922772,0.31393342012012776
481,0.0005296355144686,1.0438648825600022e-06,0.2979496744903725,23,11,0,0.00854438063977445,0.5182436678779063
9580,0.0005296355144686,1.1790068672317816e-06,0.2979735429254034,9,11,0,0.00854143668096613,0.5179224755933433
9336,0.0004814868313351,8.744526414060117e-07,0.2976397324428111,8,10,0,0.007721562459128091,0.4858740636754954
9740,0.0005777841976021,1.0922562842319417e-06,0.2974255346503927,26,12,0,0.007693034766041634,0.41220719148344237
10432,0.0003851894650681,6.113847554129717e-07,0.2973304345593773,8,8,0,0.00693018120125754,0.4994113715530479
11186,0.0005296355144686,1.031445250441406e-06,0.2979496744903725,23,11,0,0.008547429638221658,0.5184978848433851
7673,0.0004814868313351,1.3660150879624424e-06,0.2979258098788795,23,10,0,0.008515545242943012,0.5620140433644546
11024,0.000288892098801,2.918737166345177e-07,0.294225892765212,1,6,0,0.004777407886489511,0.36091512209417714
12321,0.0004814868313351,8.80943728164871e-07,0.2977112002831608,1,10,0,0.00778324522689532,0.4917908732916102
